url,titulo,bajada,fecha,cuerpo
https://elcomercio.pe/deporte-total/futbol-mundial/champions-league-el-camaleonico-psg-goleador-y-defensivo-ante-el-invicto-y-menos-goleado-arsenal-las-fuerzas-que-chocaran-en-la-final-por-la-orejona-noticia/,"El camaleónico PSG, goleador y defensivo, ante el invicto y menos goleado Arsenal: las fuerzas que chocarán en la final de la Champions League","El cuadro parisino supo defender bien e igualó 1-1 ante Bayern y enfrentará al Arsenal en la definición del título el próximo 30 de mayo en Budapest. El PSG va por su segundo título en tres finales, mientras que los ‘gunners’ nunca han levantado la Orejona.",2026-05-07T15:27:44.966Z,"Esperó más de 50 años para poder levantar la Orejona y ahora, por segundo año consecutivo tiene la chance de llevársela a casa una vez más. El PSG igualó 1-1 con el Bayern y se metió a la definición de la Champions donde enfrentará el 30 de mayo al Arsenal en Budapest.

En un duelo de potencias, sobrevivió el que mejor entendió lo vivido en el 5-4 de la ida, y ese fue Luis Enrique. El cuadro parisino salió bien parado y aprovechó dar el primer golpe, apenas en el minuto 3 tras un gran contragolpe de Kvaratskhelia y definición de Dembélé.

El PSG supo defender bien, con Vitinha atento a cada movida de Kimmich, con Nuno Mendes controlando a Olise y con los dos centrales Pacho y Marquinhos sin dejar jugar a Kane. Y con ‘Kvara’ y Doué generando peligro en cada ataque.

“No estamos acostumbrados a defender, pero hemos defendido como los ángeles y realmente hemos merecido pasar”, aseguró Luis Enrique. Tan buena fue la tarea que el central Pacho fue elegido como MVP del partido.

El PSG avanzó a su segunda final consecutiva y busca revalidar el título, como lo hizo el Real entre el 2016 y 2018.

La final ya está pactada: el PSG, cuadro que defiende el título, ante el Arsenal, ingleses que van por su primera Orejona.

**"
https://elcomercio.pe/deporte-total/futbol-mundial/como-en-sudafrica-2010-la-curiosa-cabala-secreta-que-capdevila-le-transmitio-a-cucurella-para-ser-campeon-con-espana-mundial-2026-noticia/,Como en Sudáfrica 2010: la curiosa cábala secreta que Capdevila le transmitió a Cucurella para ser campeón con España,"España conquistó el Mundial 2026 con una mezcla de fútbol, convicción... y una peculiar superstición. Marc Cucurella reveló que siguió un ritual heredado de Joan Capdevila, campeón del mundo en Sudáfrica 2010.",2026-07-20T16:45:23.064Z,"En el fútbol de élite, las cábalas siguen teniendo un lugar especial. España, flamante campeona del Mundial 2026, también tuvo la suya. Tras la victoria por 1-0 sobre Argentina en la final, salió a la luz el curioso ritual que Joan Capdevila, integrante de la selección española campeona en Sudáfrica 2010, le transmitió a Marc Cucurella. Una sencilla moneda enterrada terminó convirtiéndose en una de las historias más llamativas detrás de la conquista de la segunda estrella.

Todo comenzó días antes de la final. Capdevila compartió con Cucurella una tradición que él mismo había llevado a cabo durante el Mundial de 2010: enterrar una moneda en el estadio donde se disputaría el partido decisivo. El exlateral izquierdo le explicó que aquella cábala había acompañado a la generación que levantó por primera vez la Copa del Mundo y le propuso repetirla en el MetLife Stadium, escenario de la final frente a Argentina.

Cucurella aceptó el desafío y cumplió el ritual con absoluta discreción. El defensor del Chelsea enterró la moneda sin que el resto del mundo lo supiera y recién después de la consagración la historia comenzó a conocerse. La revelación despertó una ola de comentarios en España, donde muchos aficionados celebraron la continuidad de una tradición que, al menos para los supersticiosos, volvió a dar resultado dieciséis años después del título conseguido en Sudáfrica.

🤫 Y AHORA OS CUENTO UN SECRETO...

⭐️ En 2010 enterré una moneda en el césped antes de comenzar el partido... Lo he contado millones de veces. Le pedí a

que hiciera lo mismo ayer... Marc, te quiero mucho. ¡ERES CAMPEÓN DEL MUNDO!

Aunque el verdadero secreto del éxito español estuvo en el funcionamiento colectivo y el trabajo del equipo dirigido por Luis de la Fuente, la anécdota aportó un toque de misticismo a la campaña. Las supersticiones forman parte del ADN del fútbol y esta no fue la excepción. Desde usar siempre las mismas medias hasta ingresar primero con un pie determinado al campo, los jugadores suelen aferrarse a pequeños rituales en busca de un impulso adicional.

Con la Copa del Mundo ya en las vitrinas de la Federación Española, la moneda enterrada por Cucurella pasó a formar parte del folclore de este Mundial 2026. Un gesto casi imperceptible que unió a dos generaciones de campeones: la de Capdevila en 2010 y la de Cucurella en 2026, demostrando que algunas tradiciones, por extrañas que parezcan, siguen vivas cuando se trata de perseguir la gloria.

*********"
https://elcomercio.pe/deporte-total/futbol-mundial/como-se-alimenta-ferran-torres-campeon-del-mundial-2026-el-delantero-revelo-el-metodo-que-sigue-a-diario-ultimas-noticia/,"¿Cómo se alimenta Ferran Torres, campeón del Mundial 2026? El delantero reveló el método que sigue a diario","Ferran Torres, campeón del Mundial 2026 con España, reveló cómo practica el ayuno intermitente y por qué asegura tener más energía.",2026-07-21T12:53:52.324Z,"atraviesa el mejor momento de su carrera. Después de proclamarse

, siendo además el autor del gol que le dio el título a La Roja en la final ante Argentina, el delantero del FC Barcelona volvió a captar la atención, esta vez por uno de los hábitos que considera fundamentales para su rendimiento: el ayuno intermitente.

Durante su participación en El Hormiguero, junto a su compañero Pedri, el atacante habló sobre la importancia de la alimentación, el descanso y el autocuidado en el deporte de élite.

El futbolista explicó que suele terminar de cenar entre las 7:30 y las 8:00 de la noche y no vuelve a ingerir alimentos hasta las 2:00 de la tarde del día siguiente.

, reveló.

Durante ese periodo, Ferran aseguró que realiza sus entrenamientos matutinos con normalidad y que únicamente consume café antes de comenzar las sesiones. Se trata de un

, una de las modalidades más conocidas de este patrón de alimentación.

El delantero afirmó que, desde que incorporó este protocolo, ha notado una mejora en su bienestar y rendimiento.

Además de cuidar su alimentación, Ferran Torres explicó que presta especial atención a la recuperación física y al descanso.

El atacante reveló que utiliza luz roja en su domicilio para favorecer la regulación de los ritmos circadianos, una práctica que también ha popularizado el futbolista español Marcos Llorente como parte de un estilo de vida orientado a optimizar el rendimiento deportivo.

El ayuno intermitente no es una dieta, sino un patrón de alimentación que alterna periodos de ingesta con periodos de ayuno. El modelo 16:8 es uno de los más utilizados y ha despertado interés tanto entre deportistas como en la población general.

La evidencia científica sugiere que puede ofrecer beneficios metabólicos en determinados contextos, como mejorar la sensibilidad a la insulina, favorecer el control del peso corporal y reducir algunos marcadores inflamatorios. No obstante, en deportistas de alto rendimiento los estudios aún son limitados y los especialistas recomiendan que este tipo de estrategias sea supervisado por nutricionistas y médicos deportivos.

Las UA Shadow Elite 4 son el resultado de años de desarrollo enfocados en un solo objetivo: ayudar al jugador a cambiar de dirección en fracciones de segundo. Entre sus características técnicas más destacadas:

● Peso pluma: apenas 213 gramos, entre las botas de fútbol más ligeras del mercado.

● Suela de fibra de carbono con tacos cónicos colocados tácticamente, pensada para acelerar, frenar y cambiar de dirección con precisión.

● Empeine UA IntelliKnit, un tejido minimalista tipo ""segunda piel"" que ofrece ajuste ergonómico sin sacrificar sujeción.

● Microtextura háptica 3D en la zona de contacto con el balón, que mejora el golpeo tanto en seco como en mojado.

● Refuerzo 3D en el talón, que reduce el deslizamiento interno del pie durante esprints y giros bruscos."
https://elcomercio.pe/deporte-total/futbol-mundial/cuando-vuelve-a-jugar-espana-tras-ganar-el-mundial-2026-noticia/,¿Cuándo vuelve a jugar España tras ganar el Mundial 2026?,"La selección española, flamante campeona del mundo, disputará sus primeros partidos en territorio nacional tras ganar la Copa del Mundo.",2026-07-22T13:47:10.022Z,"La

ya planifica su calendario tras conquistar el Mundial 2026 y confirmó que estrenará su segunda estrella en territorio nacional con dos escenarios emblemáticos: Sevilla y Oviedo. El equipo dirigido por Luis de la Fuente afrontará la UEFA Nations League como su próximo gran reto internacional.

🌟 La 𝘀𝗲𝗴𝘂𝗻𝗱𝗮 𝗲𝘀𝘁𝗿𝗲𝗹𝗹𝗮 brillará en 𝗦𝗲𝘃𝗶𝗹𝗹𝗮 𝘆 𝗢𝘃𝗶𝗲𝗱𝗼.

▫️ El Sánchez-Pizjuán acogerá el duelo ante Croacia (29 de septiembre).

▫️ El Carlos Tartiere el partido ante la República Checa (3 de octubre).

ℹ️

El primer partido ante su público será el 29 de septiembre frente a Croacia en el estadio Ramón Sánchez-Pizjuán de Sevilla, luego de debutar días antes ante Inglaterra en Wembley. Este encuentro marcará el regreso del combinado español a la ciudad andaluza tras más de una década.

Posteriormente, España se trasladará a Oviedo para enfrentar a República Checa el 3 de octubre en el estadio Nuevo Carlos Tartiere. La ciudad asturiana volverá a recibir a la selección tras once años, en un duelo correspondiente a la tercera jornada del torneo.

Estos compromisos no solo significan el inicio de un nuevo ciclo competitivo, sino también la celebración del reciente título mundial con la afición local. La “Roja” buscará consolidar su dominio en Europa mientras luce con orgullo la segunda estrella en su camiseta."
https://elcomercio.pe/deporte-total/futbol-mundial/de-la-lista-imposible-de-11-cracks-nivel-chemo-que-exigio-a-peru-al-no-dejo-nada-a-uruguay-marcelo-bielsa-el-loco-que-inspiro-a-pep-guardiola-pero-no-sabe-jugar-mundiales-tlcnota-noticia/,"De la lista imposible de 11 cracks “nivel Chemo” que exigió a Perú al “No dejo nada a Uruguay”: Bielsa, el loco que inspiró a Guardiola pero no sabe jugar mundiales","El técnico argentino volvió a despedirse de una Copa del Mundo en la fase de grupos. Esta vez, entre derrotas, decisiones controvertidas y un vestuario roto, el mismo escenario que ya había vivido con Argentina en 2002 terminó por perseguir otra vez a uno de los entrenadores más influyentes del fútbol moderno.",2026-06-29T00:40:20.538Z,"Marcelo Bielsa nunca necesitó levantar la Copa del Mundo para convertirse en una referencia del fútbol. Sus ideas inspiraron a Pep Guardiola, Mauricio Pochettino, Diego Simeone y una generación completa de entrenadores que encontraron en el rosarino una manera distinta de entender el juego. Hay técnicos que ganan títulos y otros que cambian la historia. Bielsa pertenece a este último grupo. Pero los Mundiales, ese territorio donde las leyendas terminan de escribirse, siempre le dieron la espalda. Y la eliminación de Uruguay en la fase de grupos del Mundial 2026, tras caer 1-0 ante España, volvió a dejar al descubierto una paradoja tan incómoda como inevitable: el hombre más admirado por muchos colegas nunca logró trasladar su revolución al torneo más importante del planeta.

La caída deportiva fue apenas la última escena de una crisis que llevaba meses incubándose. En pleno Mundial, el vestuario uruguayo terminó estallando. De acuerdo al Diario uruguayo “El Espectador”, los referentes del plantel cuestionaron métodos, decisiones y formas de conducción de un entrenador que siempre privilegió sus convicciones por encima de cualquier consenso. La derrota frente a España solo confirmó un desenlace que parecía escrito desde antes del pitazo inicial.

“YO NO TOMÉ LA DECISIÓN, LA DECISIÓN DE SALIR LA TOMÓ EL MISMO MUSLERA”.

Loco Bielsa, post-partido. ‼️🇺🇾

En los 90 minutos hubo imágenes difíciles de olvidar. Fernando Muslera cometió un grosero error en el gol español y Bielsa tomó una decisión extrema: lo reemplazó en el entretiempo. La sustitución rompía una estadística insólita, ya que desde Estados Unidos 1994 ningún arquero había sido cambiado en un Mundial sin mediar una lesión. Después, el propio entrenador explicó que fue el experimentado guardameta quien pidió salir, consciente de que no estaba en condiciones anímicas de continuar. Pero el impacto ya estaba instalado.

La polémica no terminó allí. En el segundo tiempo también abandonó el campo Federico Valverde, capitán y principal referente futbolístico de esta generación uruguaya. En cualquier selección, sacar al líder en el partido más importante del torneo despierta preguntas. En una selección atravesada por conflictos internos, alimentó aún más la sensación de ruptura definitiva.

Porque el problema nunca fue únicamente futbolístico. Desde mucho antes del Mundial existían señales de desgaste. Algunos jugadores históricos ya habían deslizado incomodidades con el manejo del grupo. Las diferencias sobre las concentraciones, la distancia con los referentes y un modelo de conducción rígido fueron erosionando la convivencia. Bielsa nunca cambió. Tampoco parecía dispuesto a hacerlo. Su carrera siempre estuvo construida sobre la idea de que el entrenador debe ser coherente consigo mismo, aunque el costo sea quedarse solo.

La eliminación terminó dándole voz a quienes ya venían cuestionando el proceso. Diego Lugano fue uno de los más duros. “Contaminó el ambiente, nunca entendió dónde estaba. Los jugadores nunca entendieron a Bielsa. Fue un entrenador que no debió estar en el Mundial, amarrado por un contrato millonario. Me da pena por los muchachos porque no pudieron competir”, disparó el histórico capitán celeste. Sus palabras resumían el sentimiento de buena parte del entorno uruguayo, que pasó de ilusionarse con una transformación futbolística a asistir a una fractura interna pocas veces vista en la selección.

“El ciclo de Bielsa fue todo negativo. Lamentablemente no hay elementos positivos para rescatar de su presencia en la selección. Él declaró en la última conferencia de prensa que no le dejó nada. Yo agrego que no solo que no le dejó nada, sino que rompió lo poco que había. Antes se había logrado un sentido de pertenencia muy importante de defender a la camiseta celeste, lamentablemente en el ciclo de Bielsa se dieron deserciones como hacía mucho tiempo no pasaban en Uruguay”, analiza Andrés Cansellara, periodista de “Sport 890, la radio deportiva de Uruguay”.

La historia, además, tiene un inevitable aire de repetición. En Corea-Japón 2002, Bielsa llegó con Argentina como uno de los grandes favoritos después de una eliminatoria extraordinaria. Sin embargo, el equipo quedó eliminado en la fase de grupos. Veinticuatro años después, el desenlace volvió a ser el mismo. Entre ambos Mundiales también dirigió a Chile, pero no alcanzó a clasificar al torneo de Sudáfrica porque dejó el cargo antes del proceso final. Así, las dos Copas del Mundo que condujo de principio a fin terminaron exactamente igual: eliminación prematura y una sensación de oportunidad desperdiciada.

“El problema central de Bielsa está en su carácter obsesivo. No convoca a jugadores que termina necesitando porque piensa que no ingresan en su esquema, pero el fútbol no es tan previsible. También está su obsesión por el trabajo táctico, que le ha impedido aprender que a un Mundial se debe llegar cuidando el estado físico de los jugadores”,

en su análisis sobre el técnico.

Es un contraste difícil de explicar para un entrenador cuya influencia trasciende cualquier palmarés. Guardiola suele mencionarlo como una de sus mayores inspiraciones. Pochettino lo define como un maestro. Simeone reconoce cuánto aprendió observándolo. Incluso entrenadores que jamás trabajaron con él estudian sus sesiones y analizan sus conceptos tácticos. Bielsa cambió la manera de entrenar, de presionar y de ocupar los espacios. Pero el Mundial nunca recompensó esa revolución.

señaló alguna vez el propio Pep Guardiola sobre el ‘Loco’.

""SIGO ADMIRANDO A MARCELO BIELSA""

✍️ FIRMA: LUIS DE LA FUENTE, DT DE ESPAÑA

⚽

📺 Mirá los mejores partidos de la

por ESPN, en el Plan Premium de

En el Perú su figura también dejó una historia tan curiosa como inolvidable. A comienzos de los años noventa, Francisco Lombardi intentó convencerlo para dirigir a la selección peruana. La respuesta del rosarino se volvió leyenda. Antes de aceptar cualquier conversación lanzó una pregunta que terminó sepultando la negociación: “¿Tiene once jugadores del nivel de Chemo del Solar?”. El silencio fue suficiente. Bielsa entendió que no era el momento y rechazó la propuesta. Años después, en el 2014, la Federación Peruana volvió a buscarlo tras la salida de Sergio Markarián. Esta vez ni siquiera hubo reunión. Bastó una carta para agradecer el interés y declinar la oferta.

COMUNICADO DE LA FPF CON LA RESPUESTA DEL PROFESOR MARCELO BIELSA AL OFRECIMIENTO DE DIRIGIR LA SELECCIÓN PERUANA

Aquella posibilidad también dejó un episodio recordado con Claudio Pizarro. El entonces capitán de la selección admitió que había escuchado comentarios poco favorables sobre el carácter del técnico argentino durante su paso por Europa. Días después pidió disculpas públicamente y reconoció que había hablado con apresuramiento. Nunca coincidieron. El destino quiso que Pizarro terminara siendo dirigido por Guardiola, acaso el discípulo más brillante de un entrenador al que jamás tuvo como jefe.

Quizá allí se encuentre la esencia de Marcelo Bielsa. Su legado nunca dependió exclusivamente de los resultados. Cambió entrenadores, transformó clubes y dejó una huella táctica imborrable. Pero el fútbol también tiene espacios donde las ideas necesitan ser acompañadas por victorias. Los Mundiales fueron ese límite que nunca pudo cruzar.

🗣️ Chemo del Solar, jefe de la Unidad Técnica de Menores de la Selección Peruana ⚪🔴, en 📻

, comentó un consejo que le dio Marcelo Bielsa.

🎙️:

Uruguay apostó por un entrenador que prometía devolverle protagonismo internacional. Durante un tiempo pareció lograrlo. Sin embargo, cuando llegó el momento decisivo, aparecieron las fracturas, las discusiones y los fantasmas de siempre. Bielsa se marchó dejando una frase que buscó defender su trabajo: “No dejo nada a Uruguay”. Tal vez sea cierto desde su mirada. Pero para un país que soñaba con volver a competir entre los mejores del mundo, la sensación es otra. Quedará el recuerdo de un técnico brillante para explicar el juego, venerado por sus colegas y capaz de cambiar el fútbol de muchos. También el de un seleccionador que, una vez más, comprobó que los Mundiales nunca fueron su lugar.

*******"
https://elcomercio.pe/deporte-total/futbol-mundial/el-adios-de-nicolas-otamendi-el-historico-defensor-cierra-un-ciclo-de-17-anos-con-la-albiceleste-seleccion-de-argentina-ultimas-noticia/,El adiós de Nicolás Otamendi: el histórico defensor cierra un ciclo de 17 años con la Albiceleste,El defensor puso fin a una trayectoria de 17 años con la Selección Argentina tras disputar la final del Mundial 2026 ante España.,2026-07-21T16:37:06.041Z,"puso punto final a su etapa en la

luego de disputar la final del Mundial 2026 frente a España. El experimentado defensor cerró un ciclo de más de 17 años vistiendo la camiseta albiceleste, período en el que se convirtió en uno de los referentes de la generación más exitosa del fútbol argentino.

Tras el regreso del plantel dirigido por Lionel Scaloni a Buenos Aires y el cálido recibimiento de los hinchas, el zaguero utilizó sus redes sociales para despedirse oficialmente de la selección con un mensaje cargado de emoción y agradecimiento.

A través de su cuenta de Instagram, Otamendi publicó tres fotografías acompañadas de un extenso texto en el que expresó el dolor por no haber podido cerrar su carrera con un nuevo título mundial, aunque destacó el orgullo de haber defendido la camiseta argentina hasta el final.

, dijo el defensa argentino.

El defensor también dedicó palabras de reconocimiento a sus compañeros de equipo, quienes lo acompañaron durante el Mundial:

.

Asimismo, agradeció el apoyo de su familia durante toda su carrera y el respaldo permanente de los hinchas argentinos.

.

Finalmente, dedicó unas palabras a todos los hinchas de la Albiceleste.

, apuntó.

El histórico central concluyó su despedida con una reflexión sobre lo que significó vestir la camiseta nacional:

.

Desde su debut en la Selección Argentina en 2009, Nicolás Otamendi construyó una carrera marcada por la regularidad y el liderazgo. Se consolidó como uno de los futbolistas de confianza de distintos entrenadores y terminó siendo una pieza clave en el exitoso ciclo encabezado por Lionel Scaloni.

A lo largo de su trayectoria defendió la camiseta albiceleste en cuatro Copas del Mundo: Sudáfrica 2010, Rusia 2018, Qatar 2022 y Estados Unidos, México y Canadá 2026. También disputó cinco ediciones de la Copa América (2015, 2016, 2019, 2021 y 2024), la Finalissima 2022 y los Juegos Olímpicos de París 2024.

El defensor cerró su etapa en la Selección Argentina con 139 partidos oficiales, convirtiéndose en uno de los futbolistas con más presencias en la historia del combinado nacional. Durante esos 17 años levantó cuatro títulos internacionales:

Con su ciclo en la Albiceleste oficialmente concluido, Nicolás Otamendi iniciará una nueva etapa en el club del que es hincha, poniendo fin a una carrera internacional que quedó marcada por la obtención de la tercera estrella mundial y por su papel como uno de los grandes referentes de una generación histórica del fútbol argentino."
https://elcomercio.pe/deporte-total/futbol-mundial/el-conmovedor-mensaje-de-alexis-mac-allister-tras-el-mundial-2026-lloremos-pero-sigamos-adelante-seleccion-de-argentina-ultimas-noticia/,"El conmovedor mensaje de Alexis Mac Allister tras el Mundial: “Lloremos, pero sigamos adelante”",El volante de la Selección Argentina compartió una extensa carta en sus redes sociales luego del subcampeonato del Mundial 2026.,2026-07-21T18:04:57.665Z,"rompió el silencio tras la final del

y compartió una emotiva carta dirigida a la hinchada argentina. A través de sus redes sociales, el mediocampista expresó el dolor por haber quedado a un paso del título, pero también destacó el orgullo por el camino recorrido y el

.

El futbolista recordó algunos de los momentos más especiales que dejó el torneo y envió un mensaje de esperanza para el futuro, convencido de que el grupo volverá a luchar por nuevos objetivos.

En el inicio de su publicación, Mac Allister reconoció que la derrota en la final dejó una profunda tristeza, aunque resaltó que nadie podrá borrar lo vivido por el equipo durante el campeonato.

, señaló.

El volante dejó una de las frases más destacadas de su mensaje al resaltar la unión entre el plantel y los hinchas:

.

El campeón del mundo en Qatar 2022 aseguró que esta Copa del Mundo también dejó imágenes que permanecerán para siempre en su memoria.

Primero recordó el aliento de los argentinos presentes en el estadio tras recibir la medalla de subcampeones.

.

También destacó el recibimiento que la Selección tuvo a su regreso a Buenos Aires:

Incluso, dedicó unas palabras a los hinchas argentinos.

.

Mac Allister invitó a los argentinos a transformar la tristeza en fortaleza y recordó un consejo que le dio su madre durante estos días.

, dijo Alexis.

En la parte final de su carta, el mediocampista agradeció el respaldo de todas las personas que acompañan a la Selección Argentina dentro y fuera del campo.

, señaló el argentino.

, agregó.

El volante también se refirió a las burlas que surgieron desde otros países tras la caída de Argentina en la final del Mundial. Lejos de responder con polémica, aseguró que esas reacciones fortalecen aún más el sentimiento de pertenencia hacia su país.

, apuntó Mac Allister, que cerró su publicación con un mensaje breve que sintetizó el sentimiento de todo el plantel tras el Mundial:

."
https://elcomercio.pe/deporte-total/futbol-mundial/el-conmovedor-regalo-de-un-nino-que-emociono-a-lionel-scaloni-en-su-regreso-a-pujato-noticia/,El conmovedor regalo de un niño que emocionó a Lionel Scaloni en su regreso a Pujato,"Lionel Scaloni vivió un momento especial al reencontrarse con su gente tras el Mundial 2026, cuando un pequeño fanático le entregó un obsequio que lo sorprendió.",2026-07-22T13:31:25.057Z,"regresó a su pueblo natal, Pujato, luego de la final del Mundial 2026 y fue recibido con muestras de cariño por parte de vecinos e hinchas que se acercaron hasta la casa de sus padres. En medio del afecto generalizado, un gesto en particular se robó todas las miradas y generó emoción en el entrenador argentino.

🧠🚌 En la puerta de su casa en Pujato, Lionel Scaloni recibió, entre todo el cariño de la gente... ¡UNA SCALONETA!

📹

Mientras saludaba y se tomaba fotos con los presentes, un niño irrumpió con un regalo muy especial: una réplica en miniatura de un colectivo que representaba a la “Scaloneta”, apodo con el que se conoce al equipo dirigido por el DT. El detalle sorprendió a Scaloni, quien recibió el obsequio con una sonrisa y visible emoción.

La escena quedó registrada en videos que rápidamente se viralizaron en redes sociales, donde se pudo ver la cercanía del técnico con la gente de su pueblo. El gesto del pequeño reflejó el impacto que tuvo el ciclo de Scaloni en los hinchas, incluso en los más jóvenes, pese a la reciente derrota en la final.

El regreso del entrenador a Pujato estuvo marcado por múltiples muestras de apoyo tras el subcampeonato mundial, en un clima de orgullo y reconocimiento. Este emotivo episodio volvió a evidenciar el fuerte vínculo entre Scaloni y su comunidad, que lo sigue considerando un referente más allá de los resultados."
https://elcomercio.pe/deporte-total/futbol-mundial/el-discreto-regreso-de-lionel-messi-a-rosario-evito-a-hinchas-tras-perder-la-final-del-mundial-2026-con-argentina-video-noticia/,El discreto regreso de Messi a Rosario: evitó a los hinchas tras perder la final del Mundial 2026 | VIDEO,El capitán de la selección argentina regresó a su país junto a Antonela Roccuzzo y sus tres hijos para pasar unos días con su familia.,2026-07-21T13:36:08.084Z,"Las imágenes de su llegada fueron difundidas por ESPN. En ellas, se puede observar a Messi y su familia trasladándose en una camioneta oscura a su residencia ubicada en Funes, una localidad privada en la que suele hospedarse cada vez que visita su natal Rosario.

Messi no fue parte del grupo de seleccionados argentinos, encabezados por Lionel Scaloni, que volvieron el pasado lunes 20 a Buenos Aires tras disputar la final de la Copa del Mundo. Sus compañeros fueron recibidos con aplausos, cánticos y banderas por los hinchas que esperaron su regreso para agradecerles por el torneo que hicieron.

🚨

- Lionel Messi ya está en Rosario y así llegó a su casa en Funes tras finalizar la Copa del Mundo.

📺

|

Plan Premium

Tras ello, los seleccionados tomaron rumbos distintos para pasar algunos de vacaciones o reincorporarse a sus respectivos clubes. Messi, por su parte, decidió regresar a Rosario para estar en familia. Además, su retorno coincide con el delicado estado de salud de su padre, Jorge Messi, quien se encuentra bajo seguimiento médico.

Como se sabe, Messi puso fin a su etapa en los mundiales tras haber logrado el subcampeonato con Argentina en esta edición. El capitán argentino disputó seis Copas del Mundo y se coronó con el máximo galardón en Qatar 2022. Hoy, su presente está puesto en Inter Miami y en disfrutar sus últimos años en el fútbol."
https://elcomercio.pe/deporte-total/futbol-mundial/el-escorpion-se-despidio-del-mundial-rene-higuita-realizo-su-famosa-acrobacia-ante-el-festejo-de-roberto-carlos-noticia/,¡El ‘escorpión’ se despidió del Mundial! René Higuita realizó su famosa acrobacia ante el festejo de Roberto Carlos,El exportero colombiano se despidió del Mundial 2026 realizando su mítica acrobacia ante el asombro del brasileño Roberto Carlos.,2026-07-21T21:32:44.418Z,"El Mundial 2026 finalizó con la consagración de España sobre Argentina por 1 a 0, y muchas estrellas del fútbol internacional tuvieron oportunidad de asistir a la máxima competencia, René Higuita entre ellos.

El exarquero colombiano estuvo presente en la final de la Copa del Mundo junto a estrellas como Roberto Carlos y John Terry.

Los exfutbolistas no pudieron evitar divertirse con la pelota dentro de las instalaciones del estadio New York New Jersey, y entonces ocurrió el momento viral.

Higuita pidió que le lanzaran el balón por encima de la cabeza y realizó el mítico ‘escorpión’, ante el festejo del brasileño Roberto Carlos."
https://elcomercio.pe/deporte-total/futbol-mundial/el-gesto-de-unai-simon-tras-ganar-el-mundial-que-emociona-a-las-redes-campeon-y-ejemplo-de-deportividad-mundial-2026-ultimas-noticia/,El gesto de Unai Simón tras ganar el Mundial que emociona a las redes: campeón y ejemplo de deportividad,"El arquero de España, elegido como el mejor portero del Mundial 2026, fue ovacionado por su gesto de respeto hacia los futbolistas argentinos tras la final.",2026-07-20T14:56:18.848Z,"vive el momento más importante de su carrera.

y recibió el Guante de Oro, reconocimiento al mejor portero del torneo, luego de una actuación sobresaliente que fue clave para el título de la selección española.

Además del campeonato, el guardameta de Murgia

, la mayor racha de imbatibilidad registrada en una Copa del Mundo.

Sin embargo, más allá de sus actuaciones bajo los tres palos, fue su comportamiento tras la final lo que terminó conquistando a miles de aficionados en las redes sociales.

Apenas terminó el encuentro en el que España derrotó a Argentina para quedarse con el título mundial, Unai Simón recorrió a los futbolistas de la Albiceleste para felicitarlos personalmente y mostrarles su respeto tras la derrota.

Las imágenes

, un gesto que fue ampliamente destacado por los hinchas.

En pocas horas, los videos y fotografías comenzaron a viralizarse en distintas plataformas, donde miles de usuarios elogiaron su humildad y espíritu deportivo pese a la euforia por haber conquistado el máximo trofeo del fútbol.

Unai Simon? Un tipazo!

El campeonato de Unai Simón estuvo respaldado por números históricos. Además de ser elegido mejor portero del Mundial, el español estableció una marca de 650 minutos consecutivos sin recibir goles, superando cualquier registro anterior en la historia del torneo.

Su seguridad bajo los palos fue uno de los pilares del equipo dirigido por Luis de la Fuente, que levantó su segunda Copa del Mundo, luego del histórico título conseguido en Sudáfrica 2010."
